id,sex,dob,juv_fel_count,juv_misd_count,juv_other_count,compas_screening_date,priors_count,days_b_screening_arrest,c_jail_in,c_jail_out,c_offense_date,c_charge_degree,is_recid,num_r_cases,max_degree,min_degree,avg_degree,med_degree,charges_recid,charges_no_recid,charges_total,charge_latest,decile_recid,decile_violence,decile_fail_to_appear,race_African-American,race_Asian,race_Caucasian,race_Hispanic,race_Native American,race_Other,km_cl,db_cl,complete_cl,average_cl,ward_cl
1229,1,0.60698,0,0,0,0.94126,7,-3e-05,0.94124,0.94126,0.94124,0.85,0,0,0.85,0.0,0.39348,0.55,0,23,23,0.94124,6,2,3,1,0,0,0,0,0,3,0,3,1,0
1230,1,0.71479,0,0,1,0.94233,0,-3e-05,0.9423,0.94233,0.9423,0.85,0,0,0.85,0.0,0.10625,0.0,0,8,8,0.9423,3,3,1,1,0,0,0,0,0,3,0,3,1,0
1231,1,0.69481,0,0,0,0.93755,0,0.02112,0.95867,0.95891,0.93752,0.55,0,0,0.6,0.0,0.38333,0.55,0,3,3,0.93752,2,2,1,0,0,1,0,0,0,3,0,3,1,0
1232,0,0.74194,0,0,0,0.94457,0,-3e-05,0.94454,0.94457,0.94454,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94454,6,6,1,1,0,0,0,0,0,3,0,3,1,0
1233,1,0.69531,0,0,0,0.93648,8,-3e-05,0.93646,0.93651,0.93646,0.85,0,0,0.85,0.0,0.21923,0.0,0,39,39,0.93615,4,4,1,0,0,1,0,0,0,3,0,3,1,0
1234,1,0.4388,0,0,0,0.93722,7,0.0,0.93722,0.93722,0.93217,0.55,0,0,0.85,0.0,0.52812,0.55,0,16,16,0.93217,6,1,5,1,0,0,0,0,0,3,0,3,1,0
1235,1,0.67872,0,0,0,0.9323,14,-3e-05,0.93228,0.9323,0.93228,0.85,1,4,1.0,0.0,0.51194,0.55,15,52,67,0.94301,7,8,3,1,0,0,0,0,0,3,0,3,1,0
1236,1,0.6411,0,0,0,0.93173,2,-3e-05,0.9317,0.93173,0.9317,1.0,0,0,1.0,0.0,0.14231,0.0,6,7,13,0.93591,4,3,2,0,0,1,0,0,0,3,0,3,1,0
1237,1,0.63444,0,0,0,0.93197,0,-3e-05,0.93195,0.93197,0.93195,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.93195,5,2,3,1,0,0,0,0,0,3,0,3,1,0
1238,0,0.63531,0,0,0,0.94637,1,-3e-05,0.94634,0.94637,0.94634,0.6,1,2,0.85,0.0,0.53,0.6,2,3,5,0.95372,3,1,1,0,0,1,0,0,0,3,0,3,1,0
1239,1,0.63105,0,0,0,0.93088,5,0.0,0.93088,0.93105,0.93085,0.55,1,1,0.85,0.0,0.43519,0.55,12,15,27,0.94298,8,6,3,1,0,0,0,0,0,3,0,3,1,0
1240,1,0.66845,0,1,0,0.9329,16,-3e-05,0.93288,0.93334,0.93288,0.85,0,0,1.0,0.0,0.58333,0.6,0,42,42,0.93288,10,7,7,1,0,0,0,0,0,3,0,3,1,0
1241,1,0.61799,0,0,0,0.94408,1,-3e-05,0.94405,0.94408,0.94405,0.55,1,4,0.9,0.0,0.55,0.6,5,6,11,0.94533,3,2,1,0,0,1,0,0,0,3,0,3,1,0
1242,0,0.58619,0,0,0,0.93342,0,-3e-05,0.9334,0.93342,0.9334,0.6,1,1,0.6,0.0,0.12,0.0,2,8,10,0.94818,1,1,2,0,0,0,0,0,1,3,0,3,1,0
1243,1,0.52688,0,0,0,0.93154,0,0.0,0.93154,0.93154,0.93154,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.93154,1,1,2,0,0,1,0,0,0,3,0,3,1,0
1244,1,0.48432,0,0,0,0.94238,2,-8e-05,0.9423,0.9423,0.94227,0.85,0,0,0.85,0.0,0.48182,0.6,0,11,11,0.94227,4,5,6,0,0,1,0,0,0,3,0,3,1,0
1245,0,0.74858,0,0,0,0.94574,1,-3e-05,0.94572,0.94645,0.93044,0.85,0,0,0.9,0.0,0.52778,0.6,0,9,9,0.93044,9,5,1,0,0,1,0,0,0,3,0,3,1,0
1246,1,0.70681,0,0,0,0.94159,3,0.0,0.94159,0.94165,0.94159,0.6,1,2,1.0,0.55,0.67778,0.6,13,5,18,0.95427,6,5,3,1,0,0,0,0,0,3,0,3,1,0
1247,0,0.72631,0,0,0,0.93389,1,-3e-05,0.93386,0.93391,0.93386,0.9,0,0,0.9,0.0,0.18,0.0,4,1,5,0.9376,3,3,2,1,0,0,0,0,0,3,0,3,1,0
1248,1,0.56527,0,0,0,0.93689,2,-3e-05,0.93686,0.93689,0.93686,0.6,1,1,0.85,0.0,0.4,0.475,2,8,10,0.95752,2,2,1,0,0,1,0,0,0,3,0,3,1,0
1249,1,0.73896,0,0,0,0.9464,0,0.0,0.9464,0.9464,0.94637,0.6,0,0,0.6,0.0,0.2,0.0,0,3,3,0.94637,3,4,2,0,0,1,0,0,0,3,0,3,1,0
1250,1,0.60641,0,0,0,0.93703,13,-3e-05,0.937,0.93714,0.937,0.85,1,2,0.85,0.0,0.40714,0.55,2,40,42,0.94227,8,7,9,1,0,0,0,0,0,3,0,3,1,0
1251,1,0.75934,0,0,0,0.94506,0,-3e-05,0.94503,0.94506,0.94503,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94503,3,5,1,1,0,0,0,0,0,3,0,3,1,0
1252,1,0.63042,0,0,0,0.93651,0,-3e-05,0.93648,0.93651,0.93648,0.85,0,0,0.85,0.0,0.09444,0.0,7,2,9,0.95427,1,2,1,0,0,0,0,0,1,3,0,3,1,0
1253,1,0.75057,0,0,0,0.9326,0,-3e-05,0.93258,0.9326,0.93258,0.85,1,1,1.0,0.55,0.78,0.85,4,1,5,0.95069,3,7,1,0,0,0,0,0,1,3,0,3,1,0
1254,1,0.52746,1,0,0,0.93094,20,0.0,0.93094,0.93096,0.93094,0.85,0,0,1.0,0.0,0.5122,0.55,0,41,41,0.93094,8,4,5,1,0,0,0,0,0,3,0,3,1,0
1255,1,0.71304,0,1,1,0.93635,3,-3e-05,0.93632,0.93635,0.93632,0.85,1,2,0.85,0.0,0.64211,0.6,2,17,19,0.9467,8,9,4,1,0,0,0,0,0,3,0,3,1,0
1256,1,0.48118,1,0,0,0.94225,25,-3e-05,0.94222,0.94238,0.94222,0.85,1,4,1.0,0.0,0.59052,0.6,12,46,58,0.95369,10,9,10,1,0,0,0,0,0,3,-1,3,1,0
1257,1,0.7391,0,0,1,0.93017,1,0.00076,0.93094,0.93096,0.93014,0.6,1,3,0.9,0.0,0.59615,0.6,9,4,13,0.95328,7,9,1,1,0,0,0,0,0,3,0,3,1,0
1258,1,0.44241,1,0,0,0.93282,9,-3e-05,0.93279,0.93386,0.93279,0.6,1,2,1.0,0.0,0.70417,0.85,2,22,24,0.93457,8,2,10,1,0,0,0,0,0,3,0,3,1,0
1259,1,0.70208,0,0,0,0.947,5,-3e-05,0.94697,0.94793,0.94697,0.85,1,1,0.9,0.0,0.66364,0.6,9,13,22,0.9564,4,3,1,0,0,1,0,0,0,3,0,3,1,0
1260,1,0.29101,0,0,0,0.94465,4,-3e-05,0.94462,0.94539,0.94462,0.55,1,2,0.9,0.0,0.58421,0.6,3,16,19,0.9491,7,7,8,1,0,0,0,0,0,3,0,3,1,0
1261,1,0.62094,0,0,0,0.93307,4,-3e-05,0.93304,0.93307,0.93304,0.6,0,0,0.6,0.0,0.32143,0.55,0,7,7,0.91454,2,2,1,1,0,0,0,0,0,3,0,3,1,0
1262,1,0.40195,0,0,0,0.93293,4,-3e-05,0.9329,0.9329,0.93288,0.55,1,1,0.85,0.0,0.44583,0.55,1,11,12,0.95552,1,1,3,0,0,1,0,0,0,3,0,3,1,0
1263,1,0.74322,0,0,0,0.93921,0,-3e-05,0.93919,0.93924,0.93919,0.9,0,0,0.9,0.55,0.725,0.725,0,2,2,0.93919,4,6,2,1,0,0,0,0,0,3,0,3,1,0
1264,1,0.33371,0,0,0,0.94121,25,-3e-05,0.94118,1.0,0.94118,0.85,0,0,0.9,0.0,0.6625,0.725,0,56,56,0.94118,9,4,7,1,0,0,0,0,0,3,-1,3,1,0
1265,0,0.61387,0,0,0,0.94998,0,-3e-05,0.94995,0.94998,0.94995,0.85,0,0,0.85,0.0,0.3625,0.3,0,4,4,0.94995,2,1,1,0,0,1,0,0,0,3,0,3,1,0
1266,0,0.63676,0,0,0,0.94992,3,-3e-05,0.9499,0.95052,0.9499,0.6,0,0,0.85,0.0,0.45789,0.6,0,19,19,0.9499,6,2,2,0,0,0,0,1,0,3,0,3,1,0
1267,1,0.7326,0,0,1,0.93192,0,-3e-05,0.93189,0.93815,0.93189,0.85,0,0,0.9,0.0,0.35556,0.0,1,8,9,0.94492,3,5,2,1,0,0,0,0,0,3,0,3,1,0
1268,1,0.67681,0,0,0,0.9326,1,-3e-05,0.93258,0.93271,0.93255,0.85,1,4,0.9,0.6,0.78333,0.85,5,7,12,0.9579,4,5,1,1,0,0,0,0,0,3,0,3,1,0
1269,1,0.6681,0,0,0,0.9402,2,-3e-05,0.94017,0.9402,0.94017,0.6,0,0,0.9,0.0,0.35,0.3,1,5,6,0.94033,4,5,1,1,0,0,0,0,0,3,0,3,1,0
1270,1,0.69077,0,0,0,0.94861,1,-0.00139,0.94722,0.94834,0.94722,0.85,0,0,0.85,0.6,0.75,0.85,0,5,5,0.94722,9,7,10,0,0,1,0,0,0,3,0,3,1,0
1272,1,0.58999,0,0,0,0.94812,6,-3e-05,0.94809,0.94864,0.94809,0.85,1,1,0.9,0.0,0.57174,0.55,7,16,23,0.96014,5,2,4,1,0,0,0,0,0,3,0,3,1,0
1273,1,0.45069,0,0,0,0.94932,0,-3e-05,0.9493,0.94932,0.9493,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.9493,1,1,2,0,0,1,0,0,0,3,0,3,1,0
1274,1,0.53314,0,0,0,0.93359,3,-3e-05,0.93356,0.93359,0.93356,0.9,0,0,0.9,0.0,0.21111,0.0,3,24,27,0.94345,2,2,1,0,0,0,0,0,1,3,0,3,1,0
1275,1,0.45274,0,0,0,0.93935,0,-3e-05,0.93932,0.93935,0.93932,0.9,0,0,0.9,0.6,0.75,0.75,0,2,2,0.93932,1,1,2,0,0,1,0,0,0,3,0,3,1,0
1276,1,0.75549,0,0,1,0.9443,1,-5e-05,0.94424,0.94427,0.94424,0.6,1,1,0.85,0.0,0.44167,0.6,1,5,6,0.94716,7,7,3,1,0,0,0,0,0,3,0,3,1,0
1277,1,0.54811,0,0,0,0.94626,1,-3e-05,0.94624,0.94626,0.94624,0.6,0,0,0.85,0.0,0.10357,0.0,1,13,14,0.94689,2,2,3,1,0,0,0,0,0,3,0,3,1,0
1278,1,0.38895,0,0,0,0.94869,0,-3e-05,0.94867,0.94905,0.94867,0.6,0,0,0.6,0.6,0.6,0.6,0,2,2,0.94867,1,1,1,0,0,0,0,0,1,3,0,3,1,0
1279,1,0.55527,0,0,0,0.94364,1,0.0,0.94364,0.94364,0.94361,0.85,0,0,0.9,0.6,0.78333,0.85,0,3,3,0.94361,3,2,2,1,0,0,0,0,0,3,0,3,1,0
1280,1,0.69544,0,0,0,0.94091,4,0.0,0.94091,0.94891,0.94091,0.6,1,1,0.9,0.0,0.6125,0.6,1,7,8,0.95785,7,4,5,0,0,1,0,0,0,3,0,3,1,0
1281,0,0.56584,0,0,0,0.94908,1,-3e-05,0.94905,0.94932,0.94905,0.6,1,1,0.6,0.0,0.3875,0.475,1,3,4,0.95815,2,1,2,0,0,1,0,0,0,3,0,3,1,0
1282,1,0.74934,0,0,1,0.94233,1,-3e-05,0.9423,0.94236,0.9423,0.9,0,0,0.9,0.0,0.18,0.0,2,3,5,0.95776,8,7,1,1,0,0,0,0,0,3,0,3,1,0
1283,1,0.7459,0,1,1,0.93323,1,-3e-05,0.9332,0.93329,0.9332,0.85,1,1,0.85,0.0,0.63125,0.7,4,4,8,0.93692,9,6,5,1,0,0,0,0,0,3,0,3,1,0
1284,1,0.54139,0,0,0,0.94378,5,-3e-05,0.94375,0.95186,0.94375,0.85,0,0,0.9,0.0,0.65625,0.725,0,16,16,0.94375,4,1,3,0,0,1,0,0,0,3,0,3,1,0
1285,0,0.58625,0,0,0,0.94553,1,-3e-05,0.9455,0.94558,0.9455,0.85,0,0,0.85,0.6,0.6625,0.6,0,4,4,0.9455,5,3,2,1,0,0,0,0,0,3,0,3,1,0
1286,1,0.7153,0,2,0,0.93277,3,-3e-05,0.93274,0.93277,0.93274,0.85,1,4,0.85,0.0,0.31,0.275,6,14,20,0.93402,4,4,1,0,0,1,0,0,0,3,0,3,1,0
1287,1,0.5713,0,0,0,0.94372,0,-0.00011,0.94361,0.94367,0.94361,0.85,0,0,1.0,0.0,0.55,0.725,0,6,6,0.94361,1,1,2,0,0,0,0,0,1,3,0,3,1,0
1289,0,0.61597,0,0,0,0.94345,0,-3e-05,0.94342,0.94345,0.94342,0.85,0,0,0.9,0.0,0.25,0.0,0,7,7,0.94342,1,1,1,1,0,0,0,0,0,3,0,3,1,0
1290,1,0.69651,0,1,0,0.93277,4,-3e-05,0.93274,0.93277,0.93274,0.6,1,5,0.9,0.0,0.39697,0.55,24,9,33,0.95733,8,9,3,1,0,0,0,0,0,3,0,3,1,0
1291,1,0.38266,0,0,0,0.94703,1,-0.0012,0.94583,0.94585,0.94583,0.85,0,0,0.9,0.0,0.43333,0.425,0,6,6,0.94583,2,1,1,0,0,0,1,0,0,3,0,3,1,0
1292,1,0.48161,0,0,0,0.93419,1,0.0,0.93419,0.93421,0.93419,0.85,0,0,0.85,0.4,0.675,0.725,0,4,4,0.93419,2,1,5,0,0,1,0,0,0,3,0,3,1,0
1293,1,0.71733,0,1,0,0.94252,5,-3e-05,0.94249,0.94255,0.94249,0.85,1,2,0.85,0.0,0.38611,0.575,6,12,18,0.96175,5,4,2,1,0,0,0,0,0,3,0,3,1,0
1294,1,0.70853,0,0,0,0.94547,0,-3e-05,0.94544,0.94547,0.94544,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.94544,9,9,5,1,0,0,0,0,0,3,0,3,1,0
1295,1,0.70001,0,0,0,0.94216,0,0.0,0.94216,0.94216,0.94216,0.85,0,0,0.85,0.0,0.48333,0.6,0,3,3,0.94216,4,3,1,0,0,1,0,0,0,3,0,3,1,0
1296,1,0.49978,0,0,0,0.93695,0,-3e-05,0.93692,0.93695,0.93692,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93692,1,1,1,0,0,1,0,0,0,3,0,3,1,0
1297,0,0.6575,0,0,0,0.93167,1,0.0,0.93167,0.93167,0.93159,0.6,0,0,0.6,0.0,0.38333,0.55,0,3,3,0.93159,2,2,2,0,0,0,1,0,0,3,0,3,1,0
1298,1,0.71577,0,1,1,0.93367,7,-3e-05,0.93364,0.93367,0.93364,0.6,0,0,0.6,0.0,0.30789,0.55,0,19,19,0.93364,9,7,2,1,0,0,0,0,0,3,0,3,1,0
1299,1,0.70697,0,0,0,0.94908,1,-0.00448,0.9446,0.94766,0.9446,0.85,0,0,0.85,0.0,0.24286,0.0,1,6,7,0.95563,1,2,3,0,0,1,0,0,0,3,0,3,1,0
1300,0,0.75068,0,0,0,0.93342,0,-3e-05,0.9334,0.93342,0.9334,0.6,0,0,0.6,0.6,0.6,0.6,0,2,2,0.9334,5,7,2,0,0,1,0,0,0,3,0,3,1,0
1301,1,0.67137,0,0,0,0.94932,4,-3e-05,0.9493,0.94935,0.9493,0.85,0,0,0.9,0.0,0.29211,0.0,0,19,19,0.9493,4,5,2,1,0,0,0,0,0,3,0,3,1,0
1302,1,0.71642,0,0,0,0.94539,3,-3e-05,0.94536,0.94539,0.94536,0.6,0,0,0.6,0.0,0.39167,0.575,0,6,6,0.93252,3,4,1,1,0,0,0,0,0,3,0,3,1,0
1303,1,0.71457,0,0,0,0.93039,1,-3e-05,0.93036,0.93039,0.93036,0.85,1,1,0.9,0.55,0.73,0.725,8,2,10,0.95744,3,5,4,1,0,0,0,0,0,3,0,3,1,0
1304,1,0.66277,0,0,0,0.942,1,0.0,0.942,0.942,0.92564,0.85,0,0,0.85,0.6,0.725,0.725,0,2,2,0.92561,7,5,6,1,0,0,0,0,0,3,0,3,1,0
1305,1,0.59502,0,0,0,0.93135,9,0.0,0.93135,0.9314,0.93132,0.55,0,0,0.9,0.55,0.73333,0.725,0,18,18,0.93132,8,2,3,1,0,0,0,0,0,3,0,3,1,0
1306,1,0.65853,0,0,0,0.93096,5,-3e-05,0.93094,0.93096,0.93094,0.9,1,1,1.0,0.0,0.53636,0.6,1,21,22,0.93356,4,3,3,1,0,0,0,0,0,3,0,3,1,0
1307,1,0.71804,0,0,0,0.94834,0,-3e-05,0.94831,0.94837,0.94831,0.55,0,0,0.6,0.0,0.39167,0.575,0,6,6,0.94831,7,5,7,0,0,1,0,0,0,3,0,3,1,0
1310,0,0.73711,0,0,0,0.93514,1,-0.00063,0.93452,0.93457,0.93452,0.85,0,0,0.85,0.0,0.14167,0.0,0,6,6,0.93452,6,7,2,0,0,1,0,0,0,3,0,3,1,0
1311,1,0.58182,0,0,0,0.94643,3,-3e-05,0.9464,0.94643,0.9464,0.85,0,0,0.85,0.55,0.60714,0.55,0,7,7,0.9464,2,1,2,1,0,0,0,0,0,3,0,3,1,0
1312,1,0.63225,0,0,0,0.94665,0,-3e-05,0.94662,0.94667,0.94662,0.85,0,0,0.85,0.55,0.7,0.7,0,2,2,0.94662,1,2,1,1,0,0,0,0,0,3,0,3,1,0
1313,1,0.71287,0,0,0,0.93124,0,-3e-05,0.93121,0.93148,0.93121,0.85,1,5,0.9,0.55,0.78571,0.85,5,2,7,0.93307,9,8,6,1,0,0,0,0,0,3,0,3,1,0
1314,1,0.64613,0,3,0,0.93359,25,-3e-05,0.93356,0.93678,0.93356,0.6,1,1,0.9,0.0,0.47857,0.55,1,55,56,0.94028,8,7,5,1,0,0,0,0,0,3,-1,3,1,0
1315,1,0.72156,0,0,0,0.93329,0,-3e-05,0.93326,0.93331,0.93326,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.93326,4,5,1,1,0,0,0,0,0,3,0,3,1,0
1316,1,0.65449,0,0,0,0.94968,1,-0.00194,0.94774,0.94872,0.94771,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94771,1,1,6,0,0,1,0,0,0,3,0,3,1,0
1317,1,0.65575,0,0,0,0.94159,7,-3e-05,0.94156,0.94167,0.94156,0.85,0,0,0.85,0.0,0.39786,0.55,0,14,14,0.93695,7,3,5,0,0,1,0,0,0,3,0,3,1,0
1318,1,0.56729,0,0,0,0.93747,13,-3e-05,0.93744,0.93749,0.93744,0.85,1,1,0.9,0.0,0.557,0.6,5,35,40,0.96121,8,6,9,1,0,0,0,0,0,3,0,3,1,0
1319,1,0.5026,0,0,0,0.94506,0,0.0,0.94506,0.94509,0.94503,0.6,0,0,0.6,0.0,0.3,0.3,1,1,2,0.95372,2,2,2,0,0,0,1,0,0,3,0,3,1,0
1320,1,0.50016,0,0,0,0.93733,0,-3e-05,0.9373,0.93744,0.9373,0.85,0,0,0.85,0.85,0.85,0.85,0,2,2,0.9373,1,1,1,0,0,0,0,0,1,3,0,3,1,0
1321,1,0.47692,0,0,0,0.9302,5,0.0,0.9302,0.9302,0.92995,0.55,1,1,0.85,0.0,0.46897,0.55,13,16,29,0.95574,1,2,3,1,0,0,0,0,0,3,0,3,1,0
1322,1,0.72454,0,0,0,0.94878,0,-3e-05,0.94875,0.94878,0.94878,0.6,0,0,0.85,0.55,0.65,0.6,0,4,4,0.94875,6,4,2,0,0,1,0,0,0,3,0,3,1,0
1323,0,0.65993,0,0,0,0.93192,4,-0.00014,0.93178,0.93181,0.93178,0.9,0,0,0.9,0.0,0.65,0.9,1,14,15,0.93413,3,3,3,1,0,0,0,0,0,3,0,3,1,0
1324,1,0.56385,0,0,0,0.93288,0,0.0,0.93288,0.93348,0.93288,0.85,0,0,0.85,0.0,0.425,0.425,0,2,2,0.93288,2,1,1,0,0,1,0,0,0,3,0,3,1,0
1325,0,0.44419,0,0,0,0.94058,0,-3e-05,0.94055,0.94061,0.94055,0.85,0,0,0.85,0.0,0.425,0.425,0,2,2,0.94055,1,1,1,1,0,0,0,0,0,3,0,3,1,0
1326,1,0.72749,1,0,1,0.93099,3,-3e-05,0.93096,0.93189,0.93096,0.85,0,0,1.0,0.0,0.75,0.9,0,7,7,0.93096,9,10,7,1,0,0,0,0,0,3,0,3,1,0
1327,1,0.55344,0,0,0,0.94413,2,0.0,0.94413,0.94435,0.94413,0.85,0,0,0.85,0.0,0.29,0.0,0,10,10,0.94413,1,1,2,0,0,0,0,0,1,3,0,3,1,0
1328,0,0.69749,0,0,0,0.93703,1,-3e-05,0.937,0.93703,0.937,0.6,0,0,0.6,0.0,0.16429,0.0,0,7,7,0.937,2,2,1,1,0,0,0,0,0,3,0,3,1,0
1329,1,0.74295,0,1,0,0.9367,1,-3e-05,0.93667,0.93722,0.93667,0.85,1,2,0.85,0.0,0.585,0.6,2,8,10,0.95388,8,6,1,0,0,1,0,0,0,3,0,3,1,0
1330,1,0.53409,0,0,0,0.93088,3,0.0,0.93088,0.93091,0.93088,0.85,0,0,0.85,0.0,0.50556,0.6,0,9,9,0.93088,4,2,7,0,0,1,0,0,0,3,0,3,1,0
1331,1,0.7259,0,3,1,0.93323,6,-3e-05,0.9332,0.93692,0.9332,0.85,1,3,1.0,0.0,0.60714,0.6,4,17,21,0.96074,10,6,3,1,0,0,0,0,0,3,0,3,1,0
1332,1,0.62914,0,0,0,0.94077,4,-3e-05,0.94074,0.9408,0.94074,0.85,1,1,0.85,0.0,0.19357,0.0,6,22,28,0.95697,3,2,3,0,0,0,0,0,1,3,0,3,1,0
1333,1,0.60493,0,0,0,0.9449,0,0.0,0.9449,0.94651,0.9449,0.6,0,0,0.6,0.6,0.6,0.6,0,1,1,0.9449,6,3,7,1,0,0,0,0,0,3,0,3,1,0
1334,1,0.67536,0,0,0,0.9405,1,-3e-05,0.94047,0.94053,0.94047,0.85,0,0,0.9,0.0,0.59286,0.85,0,7,7,0.93919,3,2,1,1,0,0,0,0,0,3,0,3,1,0
1335,0,0.59286,0,0,0,0.9317,4,0.0,0.9317,0.9317,0.92749,0.55,0,0,0.9,0.0,0.35714,0.55,0,21,21,0.92749,4,2,2,0,0,1,0,0,0,3,0,3,1,0
1336,1,0.45684,0,0,0,0.93219,1,-3e-05,0.93217,0.93219,0.90905,0.85,1,2,0.85,0.0,0.46667,0.55,4,2,6,0.95257,1,1,6,0,0,1,0,0,0,3,0,3,1,0
1337,1,0.70214,0,0,0,0.94719,0,-3e-05,0.94716,0.94719,0.94716,0.9,0,0,0.9,0.0,0.45,0.45,0,2,2,0.94716,2,2,1,0,0,0,0,0,1,3,0,3,1,0
1338,1,0.47902,0,0,0,0.94711,3,0.0,0.94711,0.9494,0.94711,0.85,0,0,0.85,0.0,0.37778,0.55,0,9,9,0.94711,6,5,4,1,0,0,0,0,0,3,0,3,1,0
1339,1,0.74765,0,0,0,0.94531,0,-3e-05,0.94528,0.94531,0.94528,0.85,0,0,0.85,0.85,0.85,0.85,0,1,1,0.94528,5,7,1,1,0,0,0,0,0,3,0,3,1,0
1341,1,0.58136,0,0,1,0.93829,25,-0.0047,0.93359,0.93381,0.93359,0.55,1,1,0.9,0.0,0.60934,0.6,2,59,61,0.9499,10,7,8,0,0,0,0,1,0,3,-1,3,1,0
1342,1,0.63993,0,0,0,0.94175,1,-3e-05,0.94173,0.94175,0.94173,0.85,0,0,0.85,0.0,0.425,0.425,0,4,4,0.94173,7,2,6,1,0,0,0,0,0,3,0,3,1,0
1343,1,0.72148,0,0,0,0.94159,3,-3e-05,0.94156,0.94424,0.94156,0.85,1,3,0.9,0.55,0.69231,0.6,3,10,13,0.95479,6,6,9,0,0,0,1,0,0,3,0,3,1,0
1344,1,0.44479,0,0,0,0.94091,3,-3e-05,0.94088,0.94091,0.94088,0.85,0,0,0.85,0.0,0.68,0.85,0,10,10,0.94088,2,1,3,1,0,0,0,0,0,3,0,3,1,0
1345,1,0.76473,0,0,0,0.94593,1,-3e-05,0.94591,0.94593,0.94591,0.6,1,4,0.85,0.0,0.41667,0.55,7,2,9,0.95962,4,7,1,0,0,1,0,0,0,3,0,3,1,0
1346,1,0.63944,0,0,0,0.9382,4,0.0,0.9382,0.94115,0.9382,0.85,0,0,0.85,0.0,0.48125,0.575,0,8,8,0.9373,5,2,5,1,0,0,0,0,0,3,0,3,1,0
1347,0,0.64777,0,0,0,0.93599,1,-0.0006,0.93539,0.93539,0.93536,0.85,1,2,0.85,0.0,0.18929,0.0,4,10,14,0.95949,3,3,3,0,0,1,0,0,0,3,0,3,1,0
1348,0,0.66411,0,0,0,0.93632,1,0.00019,0.93651,0.94143,0.93233,1.0,0,0,1.0,0.0,0.55,0.85,0,5,5,0.92591,5,4,3,1,0,0,0,0,0,3,0,3,1,0
1349,1,0.52431,0,0,0,0.93736,0,-3e-05,0.93733,0.93736,0.93733,0.6,0,0,0.6,0.0,0.2,0.0,0,3,3,0.93733,1,1,1,0,0,0,1,0,0,3,0,3,1,0
1350,0,0.70421,0,0,0,0.94872,2,0.0,0.94872,0.94872,0.94869,0.85,0,0,0.85,0.0,0.325,0.275,0,8,8,0.94869,4,2,1,0,0,0,0,0,1,3,0,3,1,0
1351,1,0.70055,0,0,0,0.93096,9,-3e-05,0.93094,0.93124,0.93094,0.85,1,1,0.85,0.0,0.38542,0.55,1,23,24,0.93585,7,7,3,1,0,0,0,0,0,3,0,3,1,0
1352,1,0.69181,0,0,0,0.93113,0,-3e-05,0.9311,0.93187,0.9311,0.85,1,2,1.0,0.85,0.9,0.85,2,1,3,0.93779,10,5,5,0,0,1,0,0,0,3,0,3,1,0
1353,1,0.43599,0,0,0,0.9493,1,-3e-05,0.94927,0.94935,0.94927,0.85,1,1,0.85,0.0,0.48571,0.55,4,3,7,0.95613,1,1,3,0,0,1,0,0,0,3,0,3,1,0
1354,1,0.69181,0,0,0,0.94181,1,-3e-05,0.94178,0.94181,0.91113,0.55,0,0,0.55,0.0,0.06875,0.0,1,7,8,0.94574,1,2,1,0,0,0,1,0,0,3,0,3,1,0
1356,0,0.38703,0,0,0,0.93378,1,-3e-05,0.93375,0.93378,0.93356,0.6,0,0,0.6,0.0,0.12,0.0,3,2,5,0.95487,2,1,1,0,0,0,1,0,0,3,0,3,1,0
1357,1,0.49164,0,0,0,0.94777,2,-3e-05,0.94774,0.94777,0.94774,0.55,0,0,0.85,0.0,0.44545,0.55,0,11,11,0.94774,1,1,1,0,0,0,0,0,1,3,0,3,1,0
1358,1,0.68072,0,0,0,0.93146,3,-3e-05,0.93143,0.93148,0.93143,0.6,1,1,0.9,0.0,0.40625,0.575,1,7,8,0.93165,6,3,1,1,0,0,0,0,0,3,0,3,1,0
1360,1,0.63627,0,0,0,0.93897,3,-3e-05,0.93894,0.93902,0.93894,0.9,1,1,0.9,0.0,0.31667,0.275,9,9,18,0.95957,1,2,1,1,0,0,0,0,0,3,0,3,1,0
1361,1,0.68667,0,0,0,0.93386,5,0.0,0.93386,0.93386,0.93353,0.55,1,1,0.85,0.0,0.33235,0.55,6,11,17,0.96115,3,2,1,1,0,0,0,0,0,3,0,3,1,0
1362,1,0.42886,0,0,0,0.944,11,-0.0015,0.94249,0.94252,0.94301,0.55,0,0,0.85,0.0,0.37857,0.55,1,34,35,0.95085,2,1,3,0,0,0,1,0,0,3,0,3,1,0
1363,1,0.51317,0,0,0,0.93774,0,-3e-05,0.93771,0.93779,0.93771,0.6,1,2,0.6,0.0,0.425,0.55,3,1,4,0.94069,1,1,1,0,0,0,1,0,0,3,0,3,1,0
